The SAS System,,,,,,,,,,,
,,,,,,,,,,,
IPO_Firm_Name,IPODate,PERMNO,Names Date,Returns,Value-Weighted,Return on the S&P,,,,,
,,,,,Return-incl. dividends,500 Index,Holding Returns,Month,1+  Daily Return,1+Vwretd,1+SPrtrn
Inspire Medical Systems Inc,5/3/2018,17799,12/23/2019,0.008041,0.000956,0.000866,,,1.008041,1.000956,1.000866
Inspire Medical Systems Inc,5/3/2018,17799,12/24/2019,0.01114,0.00038,-0.000195,,,1.01114,1.00038,0.999805
Inspire Medical Systems Inc,5/3/2018,17799,12/26/2019,-0.002176,0.004616,0.005128,,,0.997824,1.004616,1.005128
Inspire Medical Systems Inc,5/3/2018,17799,12/27/2019,0.011859,-0.000643,0.000034,,,1.011859,0.999357,1.000034
Inspire Medical Systems Inc,5/3/2018,17799,12/30/2019,-0.00943,-0.005105,-0.005781,,,0.99057,0.994895,0.994219
Inspire Medical Systems Inc,5/3/2018,17799,12/31/2019,0.009248,0.002964,0.002946,,,1.009248,1.002964,1.002946
Inspire Medical Systems Inc,5/3/2018,17799,1/2/2020,0.003773,0.007412,0.008379,,,1.003773,1.007412,1.008379
Inspire Medical Systems Inc,5/3/2018,17799,1/3/2020,-0.011679,-0.005828,-0.00706,0.018681101,,0.988321,0.994172,0.99294
Inspire Medical Systems Inc,5/3/2018,17799,1/6/2020,0.025265,0.003269,0.003533,,,1.025265,1.003269,1.003533
Inspire Medical Systems Inc,5/3/2018,17799,1/7/2020,0.008744,-0.002147,-0.002803,,20,1.008744,0.997853,0.997197
Inspire Medical Systems Inc,5/3/2018,17799,1/8/2020,0.014184,0.004028,0.004902,,,1.014184,1.004028,1.004902
Inspire Medical Systems Inc,5/3/2018,17799,1/9/2020,0.023051,0.005831,0.006655,,,1.023051,1.005831,1.006655
Inspire Medical Systems Inc,5/3/2018,17799,1/10/2020,0.020633,-0.002578,-0.002855,,,1.020633,0.997422,0.997145
Inspire Medical Systems Inc,5/3/2018,17799,1/13/2020,-0.011162,0.007077,0.006976,,,0.988838,1.007077,1.006976
Inspire Medical Systems Inc,5/3/2018,17799,1/14/2020,0.004641,-0.000394,-0.001515,,,1.004641,0.999606,0.998485
Inspire Medical Systems Inc,5/3/2018,17799,1/15/2020,0.014357,0.001938,0.00187,,,1.014357,1.001938,1.00187
Inspire Medical Systems Inc,5/3/2018,17799,1/16/2020,0.013908,0.008389,0.008367,,,1.013908,1.008389,1.008367
Inspire Medical Systems Inc,5/3/2018,17799,1/17/2020,0.001093,0.002523,0.003862,,,1.001093,1.002523,1.003862
Inspire Medical Systems Inc,5/3/2018,17799,1/21/2020,-0.017825,-0.003027,-0.002652,,,0.982175,0.996973,0.997348
Inspire Medical Systems Inc,5/3/2018,17799,1/22/2020,-0.004815,0.000376,0.000289,,,0.995185,1.000376,1.000289
Inspire Medical Systems Inc,5/3/2018,17799,1/23/2020,-0.004466,0.001,0.001141,,,0.995534,1.001,1.001141
Inspire Medical Systems Inc,5/3/2018,17799,1/24/2020,0.004735,-0.008836,-0.009042,,,1.004735,0.991164,0.990958
Inspire Medical Systems Inc,5/3/2018,17799,1/27/2020,-0.025673,-0.014872,-0.015731,,,0.974327,0.985128,0.984269
Inspire Medical Systems Inc,5/3/2018,17799,1/28/2020,-0.037296,0.009614,0.010054,,,0.962704,1.009614,1.010054
Inspire Medical Systems Inc,5/3/2018,17799,1/29/2020,0.022081,-0.00116,-0.000867,,,1.022081,0.99884,0.999133
Inspire Medical Systems Inc,5/3/2018,17799,1/30/2020,0.00815,0.00278,0.003134,,,1.00815,1.00278,1.003134
Inspire Medical Systems Inc,5/3/2018,17799,1/31/2020,-0.040164,-0.016642,-0.017706,,,0.959836,0.983358,0.982294
Inspire Medical Systems Inc,5/3/2018,17799,2/3/2020,0.016043,0.007562,0.007255,,,1.016043,1.007562,1.007255
Inspire Medical Systems Inc,5/3/2018,17799,2/4/2020,-0.006842,0.014853,0.01498,0.03422638,21,0.993158,1.014853,1.01498
Inspire Medical Systems Inc,5/3/2018,17799,2/5/2020,0.009936,0.009336,0.011251,,,1.009936,1.009336,1.011251
Inspire Medical Systems Inc,5/3/2018,17799,2/6/2020,-0.000918,0.002601,0.003326,,,0.999082,1.002601,1.003326
Inspire Medical Systems Inc,5/3/2018,17799,2/7/2020,0.014049,-0.005527,-0.005401,,,1.014049,0.994473,0.994599
Inspire Medical Systems Inc,5/3/2018,17799,2/10/2020,0.008028,0.006756,0.007326,,,1.008028,1.006756,1.007326
Inspire Medical Systems Inc,5/3/2018,17799,2/11/2020,0.010276,0.003402,0.001688,,,1.010276,1.003402,1.001688
Inspire Medical Systems Inc,5/3/2018,17799,2/12/2020,0.009663,0.006406,0.006463,,,1.009663,1.006406,1.006463
Inspire Medical Systems Inc,5/3/2018,17799,2/13/2020,0.012215,-0.000773,-0.00163,,,1.012215,0.999227,0.99837
Inspire Medical Systems Inc,5/3/2018,17799,2/14/2020,0.009828,0.00166,0.001844,,,1.009828,1.00166,1.001844
Inspire Medical Systems Inc,5/3/2018,17799,2/18/2020,-0.007392,-0.001944,-0.00292,,,0.992608,0.998056,0.99708
Inspire Medical Systems Inc,5/3/2018,17799,2/19/2020,0.016632,0.005179,0.004706,,,1.016632,1.005179,1.004706
Inspire Medical Systems Inc,5/3/2018,17799,2/20/2020,-0.011598,-0.002604,-0.003816,,,0.988402,0.997396,0.996184
Inspire Medical Systems Inc,5/3/2018,17799,2/21/2020,0.003582,-0.009789,-0.010518,,,1.003582,0.990211,0.989482
Inspire Medical Systems Inc,5/3/2018,17799,2/24/2020,-0.018462,-0.03176,-0.033514,,,0.981538,0.96824,0.966486
Inspire Medical Systems Inc,5/3/2018,17799,2/25/2020,-0.015298,-0.029476,-0.03028,,,0.984702,0.970524,0.96972
Inspire Medical Systems Inc,5/3/2018,17799,2/26/2020,0.080224,-0.005395,-0.003779,,,1.080224,0.994605,0.996221
Inspire Medical Systems Inc,5/3/2018,17799,2/27/2020,0.043381,-0.040987,-0.044163,,,1.043381,0.959013,0.955837
Inspire Medical Systems Inc,5/3/2018,17799,2/28/2020,-0.029827,-0.008552,-0.008238,,,0.970173,0.991448,0.991762
Inspire Medical Systems Inc,5/3/2018,17799,3/2/2020,0.047164,0.040304,0.046039,,,1.047164,1.040304,1.046039
Inspire Medical Systems Inc,5/3/2018,17799,3/3/2020,-0.077958,-0.024635,-0.028108,,,0.922042,0.975365,0.971892
Inspire Medical Systems Inc,5/3/2018,17799,3/4/2020,0.073212,0.037552,0.042203,,,1.073212,1.037552,1.042203
Inspire Medical Systems Inc,5/3/2018,17799,3/5/2020,-0.031805,-0.031529,-0.033922,0.130131506,,0.968195,0.968471,0.966078
Inspire Medical Systems Inc,5/3/2018,17799,3/6/2020,-0.022519,-0.017785,-0.017054,,,0.977481,0.982215,0.982946
Inspire Medical Systems Inc,5/3/2018,17799,3/9/2020,-0.066263,-0.079317,-0.07597,,22,0.933737,0.920683,0.92403
Inspire Medical Systems Inc,5/3/2018,17799,3/10/2020,0.048709,0.044398,0.049396,,,1.048709,1.044398,1.049396
Inspire Medical Systems Inc,5/3/2018,17799,3/11/2020,-0.082585,-0.049958,-0.048868,,,0.917415,0.950042,0.951132
Inspire Medical Systems Inc,5/3/2018,17799,3/12/2020,-0.107601,-0.096841,-0.095113,,,0.892399,0.903159,0.904887
Inspire Medical Systems Inc,5/3/2018,17799,3/13/2020,-0.032736,0.085502,0.092871,,,0.967264,1.085502,1.092871
Inspire Medical Systems Inc,5/3/2018,17799,3/16/2020,-0.211179,-0.118168,-0.119841,,,0.788821,0.881832,0.880159
Inspire Medical Systems Inc,5/3/2018,17799,3/17/2020,-0.018443,0.053074,0.059955,,,0.981557,1.053074,1.059955
Inspire Medical Systems Inc,5/3/2018,17799,3/18/2020,-0.101661,-0.05961,-0.051831,,,0.898339,0.94039,0.948169
Inspire Medical Systems Inc,5/3/2018,17799,3/19/2020,0.057904,0.014319,0.004708,,,1.057904,1.014319,1.004708
Inspire Medical Systems Inc,5/3/2018,17799,3/20/2020,-0.045786,-0.037156,-0.04336,,,0.954214,0.962844,0.95664
Inspire Medical Systems Inc,5/3/2018,17799,3/23/2020,-0.092257,-0.026878,-0.029294,,,0.907743,0.973122,0.970706
Inspire Medical Systems Inc,5/3/2018,17799,3/24/2020,0.130466,0.091556,0.093828,,,1.130466,1.091556,1.093828
Inspire Medical Systems Inc,5/3/2018,17799,3/25/2020,0.104995,0.016379,0.011535,,,1.104995,1.016379,1.011535
Inspire Medical Systems Inc,5/3/2018,17799,3/26/2020,0.115984,0.05747,0.062414,,,1.115984,1.05747,1.062414
Inspire Medical Systems Inc,5/3/2018,17799,3/27/2020,-0.034299,-0.033038,-0.033687,,,0.965701,0.966962,0.966313
Inspire Medical Systems Inc,5/3/2018,17799,3/30/2020,0.073532,0.029038,0.033516,,,1.073532,1.029038,1.033516
Inspire Medical Systems Inc,5/3/2018,17799,3/31/2020,0.002161,-0.012277,-0.016013,,,1.002161,0.987723,0.983987
Inspire Medical Systems Inc,5/3/2018,17799,4/1/2020,-0.143829,-0.045015,-0.044142,,,0.856171,0.954985,0.955858
Inspire Medical Systems Inc,5/3/2018,17799,4/2/2020,0.008332,0.019501,0.022829,,,1.008332,1.019501,1.022829
Inspire Medical Systems Inc,5/3/2018,17799,4/3/2020,-0.048809,-0.015754,-0.015137,-0.412183937,,0.951191,0.984246,0.984863
Inspire Medical Systems Inc,5/3/2018,17799,4/6/2020,0.109495,0.067894,0.070331,,,1.109495,1.067894,1.070331
Inspire Medical Systems Inc,5/3/2018,17799,4/7/2020,0.042972,0.000476,-0.001603,,23,1.042972,1.000476,0.998397
Inspire Medical Systems Inc,5/3/2018,17799,4/8/2020,0.085545,0.033821,0.034056,,,1.085545,1.033821,1.034056
Inspire Medical Systems Inc,5/3/2018,17799,4/9/2020,0.03908,0.018252,0.014487,,,1.03908,1.018252,1.014487
Inspire Medical Systems Inc,5/3/2018,17799,4/13/2020,-0.018883,-0.010146,-0.010105,,,0.981117,0.989854,0.989895
Inspire Medical Systems Inc,5/3/2018,17799,4/14/2020,0.105222,0.028171,0.030573,,,1.105222,1.028171,1.030573
Inspire Medical Systems Inc,5/3/2018,17799,4/15/2020,-0.010705,-0.023057,-0.02203,,,0.989295,0.976943,0.97797
Inspire Medical Systems Inc,5/3/2018,17799,4/16/2020,0.055692,0.004197,0.005817,,,1.055692,1.004197,1.005817
Inspire Medical Systems Inc,5/3/2018,17799,4/17/2020,0.042094,0.027687,0.026794,,,1.042094,1.027687,1.026794
Inspire Medical Systems Inc,5/3/2018,17799,4/20/2020,-0.027279,-0.015553,-0.017881,,,0.972721,0.984447,0.982119
Inspire Medical Systems Inc,5/3/2018,17799,4/21/2020,-0.060537,-0.02921,-0.030675,,,0.939463,0.97079,0.969325
Inspire Medical Systems Inc,5/3/2018,17799,4/22/2020,0.004449,0.021875,0.02293,,,1.004449,1.021875,1.02293
Inspire Medical Systems Inc,5/3/2018,17799,4/23/2020,-0.003429,0.00125,-0.000539,,,0.996571,1.00125,0.999461
Inspire Medical Systems Inc,5/3/2018,17799,4/24/2020,0.037419,0.013045,0.013918,,,1.037419,1.013045,1.013918
Inspire Medical Systems Inc,5/3/2018,17799,4/27/2020,0.029574,0.017511,0.014714,,,1.029574,1.017511,1.014714
Inspire Medical Systems Inc,5/3/2018,17799,4/28/2020,-0.005638,-0.002298,-0.005242,,,0.994362,0.997702,0.994758
Inspire Medical Systems Inc,5/3/2018,17799,4/29/2020,0.015929,0.028865,0.026584,,,1.015929,1.028865,1.026584
Inspire Medical Systems Inc,5/3/2018,17799,4/30/2020,-0.047834,-0.013076,-0.009212,,,0.952166,0.986924,0.990788
Inspire Medical Systems Inc,5/3/2018,17799,5/1/2020,-0.050098,-0.028041,-0.028059,,,0.949902,0.971959,0.971941
Inspire Medical Systems Inc,5/3/2018,17799,5/4/2020,-0.011899,0.00481,0.00425,,,0.988101,1.00481,1.00425
Inspire Medical Systems Inc,5/3/2018,17799,5/5/2020,0.022153,0.008738,0.009041,0.251820894,,1.022153,1.008738,1.009041
Inspire Medical Systems Inc,5/3/2018,17799,5/6/2020,0.014545,-0.005853,-0.006979,,,1.014545,0.994147,0.993021
Inspire Medical Systems Inc,5/3/2018,17799,5/7/2020,0.02509,0.013322,0.011505,,24,1.02509,1.013322,1.011505
Inspire Medical Systems Inc,5/3/2018,17799,5/8/2020,-0.000839,0.018605,0.016872,,,0.999161,1.018605,1.016872
Inspire Medical Systems Inc,5/3/2018,17799,5/11/2020,-0.015258,-0.000441,0.000177,,,0.984742,0.999559,1.000177
Inspire Medical Systems Inc,5/3/2018,17799,5/12/2020,-0.025871,-0.02037,-0.020544,,,0.974129,0.97963,0.979456
Inspire Medical Systems Inc,5/3/2018,17799,5/13/2020,-0.004232,-0.019027,-0.017463,,,0.995768,0.980973,0.982537
Inspire Medical Systems Inc,5/3/2018,17799,5/14/2020,0.059056,0.010302,0.011525,,,1.059056,1.010302,1.011525
Inspire Medical Systems Inc,5/3/2018,17799,5/15/2020,0.045109,0.005234,0.003926,,,1.045109,1.005234,1.003926
Inspire Medical Systems Inc,5/3/2018,17799,5/18/2020,0.054151,0.033368,0.031501,,,1.054151,1.033368,1.031501
Inspire Medical Systems Inc,5/3/2018,17799,5/19/2020,0.003014,-0.009706,-0.010484,,,1.003014,0.990294,0.989516
Inspire Medical Systems Inc,5/3/2018,17799,5/20/2020,0.039694,0.017387,0.016651,,,1.039694,1.017387,1.016651
Inspire Medical Systems Inc,5/3/2018,17799,5/21/2020,-0.018307,-0.006646,-0.007774,,,0.981693,0.993354,0.992226
Inspire Medical Systems Inc,5/3/2018,17799,5/22/2020,0.057294,0.002656,0.002354,,,1.057294,1.002656,1.002354
Inspire Medical Systems Inc,5/3/2018,17799,5/26/2020,-0.073219,0.014186,0.012289,,,0.926781,1.014186,1.012289
Inspire Medical Systems Inc,5/3/2018,17799,5/27/2020,-0.008013,0.014962,0.014827,,,0.991987,1.014962,1.014827
Inspire Medical Systems Inc,5/3/2018,17799,5/28/2020,0.009718,-0.003516,-0.002108,,,1.009718,0.996484,0.997892
Inspire Medical Systems Inc,5/3/2018,17799,5/29/2020,0.01925,0.004678,0.004812,,,1.01925,1.004678,1.004812
Inspire Medical Systems Inc,5/3/2018,17799,6/1/2020,0.022198,0.006645,0.003751,,,1.022198,1.006645,1.003751
Inspire Medical Systems Inc,5/3/2018,17799,6/2/2020,0.013437,0.008413,0.008211,,,1.013437,1.008413,1.008211
Inspire Medical Systems Inc,5/3/2018,17799,6/3/2020,0.024624,0.014862,0.013649,,,1.024624,1.014862,1.013649
Inspire Medical Systems Inc,5/3/2018,17799,6/4/2020,-0.020104,-0.003038,-0.003369,0.215911919,,0.979896,0.996962,0.996631
Inspire Medical Systems Inc,5/3/2018,17799,6/5/2020,0.051527,0.025002,0.026212,,,1.051527,1.025002,1.026212
Inspire Medical Systems Inc,5/3/2018,17799,6/8/2020,0.000224,0.014235,0.012042,,25,1.000224,1.014235,1.012042
Inspire Medical Systems Inc,5/3/2018,17799,6/9/2020,-0.009641,-0.009508,-0.007799,,,0.990359,0.990492,0.992201
Inspire Medical Systems Inc,5/3/2018,17799,6/10/2020,-0.032375,-0.006659,-0.005313,,,0.967625,0.993341,0.994687
Inspire Medical Systems Inc,5/3/2018,17799,6/11/2020,-0.052995,-0.058203,-0.058944,,,0.947005,0.941797,0.941056
Inspire Medical Systems Inc,5/3/2018,17799,6/12/2020,0.029895,0.014074,0.013061,,,1.029895,1.014074,1.013061
Inspire Medical Systems Inc,5/3/2018,17799,6/15/2020,0.025789,0.010691,0.008312,,,1.025789,1.010691,1.008312
Inspire Medical Systems Inc,5/3/2018,17799,6/16/2020,0.027713,0.017647,0.018962,,,1.027713,1.017647,1.018962
Inspire Medical Systems Inc,5/3/2018,17799,6/17/2020,0.053704,-0.004129,-0.0036,,,1.053704,0.995871,0.9964
Inspire Medical Systems Inc,5/3/2018,17799,6/18/2020,0.008314,0.001198,0.000594,,,1.008314,1.001198,1.000594
Inspire Medical Systems Inc,5/3/2018,17799,6/19/2020,0.028272,-0.004599,-0.005649,,,1.028272,0.995401,0.994351
Inspire Medical Systems Inc,5/3/2018,17799,6/22/2020,0.000833,0.006682,0.006495,,,1.000833,1.006682,1.006495
Inspire Medical Systems Inc,5/3/2018,17799,6/23/2020,0.019043,0.003905,0.004307,,,1.019043,1.003905,1.004307
Inspire Medical Systems Inc,5/3/2018,17799,6/24/2020,-0.061472,-0.025737,-0.025855,,,0.938528,0.974263,0.974145
Inspire Medical Systems Inc,5/3/2018,17799,6/25/2020,-0.008051,0.01126,0.010959,,,0.991949,1.01126,1.010959
Inspire Medical Systems Inc,5/3/2018,17799,6/26/2020,-0.07316,-0.022878,-0.024227,,,0.92684,0.977122,0.975773
Inspire Medical Systems Inc,5/3/2018,17799,6/29/2020,0.001538,0.014497,0.014686,,,1.001538,1.014497,1.014686
Inspire Medical Systems Inc,5/3/2018,17799,6/30/2020,0.028241,0.014671,0.01541,,,1.028241,1.014671,1.01541
Inspire Medical Systems Inc,5/3/2018,17799,7/1/2020,0.005516,0.004033,0.005022,,,1.005516,1.004033,1.005022
Inspire Medical Systems Inc,5/3/2018,17799,7/2/2020,0.015771,0.00502,0.004541,,,1.015771,1.00502,1.004541
Inspire Medical Systems Inc,5/3/2018,17799,7/6/2020,0.027453,0.014885,0.015882,0.023998054,,1.027453,1.014885,1.015882
Inspire Medical Systems Inc,5/3/2018,17799,7/7/2020,-0.023763,-0.010264,-0.010819,,,0.976237,0.989736,0.989181
Inspire Medical Systems Inc,5/3/2018,17799,7/8/2020,0.044756,0.008437,0.007828,,26,1.044756,1.008437,1.007828
Inspire Medical Systems Inc,5/3/2018,17799,7/9/2020,0.016212,-0.005703,-0.005644,,,1.016212,0.994297,0.994356
Inspire Medical Systems Inc,5/3/2018,17799,7/10/2020,-0.025674,0.010386,0.010466,,,0.974326,1.010386,1.010466
Inspire Medical Systems Inc,5/3/2018,17799,7/13/2020,-0.001301,-0.011212,-0.009363,,,0.998699,0.988788,0.990637
Inspire Medical Systems Inc,5/3/2018,17799,7/14/2020,-0.023127,0.01329,0.013406,,,0.976873,1.01329,1.013406
Inspire Medical Systems Inc,5/3/2018,17799,7/15/2020,0.105591,0.0118,0.009082,,,1.105591,1.0118,1.009082
Inspire Medical Systems Inc,5/3/2018,17799,7/16/2020,-0.033276,-0.004003,-0.003406,,,0.966724,0.995997,0.996594
Inspire Medical Systems Inc,5/3/2018,17799,7/17/2020,0.024126,0.003636,0.002849,,,1.024126,1.003636,1.002849
Inspire Medical Systems Inc,5/3/2018,17799,7/20/2020,0.006397,0.008567,0.008407,,,1.006397,1.008567,1.008407
Inspire Medical Systems Inc,5/3/2018,17799,7/21/2020,0.002825,0.002298,0.001679,,,1.002825,1.002298,1.001679
Inspire Medical Systems Inc,5/3/2018,17799,7/22/2020,0.025053,0.005138,0.005747,,,1.025053,1.005138,1.005747
Inspire Medical Systems Inc,5/3/2018,17799,7/23/2020,-0.006871,-0.010909,-0.01232,,,0.993129,0.989091,0.98768
Inspire Medical Systems Inc,5/3/2018,17799,7/24/2020,-0.014232,-0.006986,-0.00619,,,0.985768,0.993014,0.99381
Inspire Medical Systems Inc,5/3/2018,17799,7/27/2020,0.01925,0.00901,0.007395,,,1.01925,1.00901,1.007395
Inspire Medical Systems Inc,5/3/2018,17799,7/28/2020,-0.040626,-0.006926,-0.006473,,,0.959374,0.993074,0.993527
Inspire Medical Systems Inc,5/3/2018,17799,7/29/2020,0.037629,0.013428,0.012428,,,1.037629,1.013428,1.012428
Inspire Medical Systems Inc,5/3/2018,17799,7/30/2020,-0.014624,-0.003768,-0.00375,,,0.985376,0.996232,0.99625
Inspire Medical Systems Inc,5/3/2018,17799,7/31/2020,-0.00361,0.004524,0.00767,,,0.99639,1.004524,1.00767
Inspire Medical Systems Inc,5/3/2018,17799,8/3/2020,0.020632,0.008692,0.007181,,,1.020632,1.008692,1.007181
Inspire Medical Systems Inc,5/3/2018,17799,8/4/2020,0.005719,0.004528,0.003612,0.144025544,,1.005719,1.004528,1.003612
Inspire Medical Systems Inc,5/3/2018,17799,8/5/2020,0.067654,0.007526,0.00643,,,1.067654,1.007526,1.00643
Inspire Medical Systems Inc,5/3/2018,17799,8/6/2020,-0.027,0.004654,0.006428,,27,0.973,1.004654,1.006428
Inspire Medical Systems Inc,5/3/2018,17799,8/7/2020,-0.009722,0.000244,0.000633,,,0.990278,1.000244,1.000633
Inspire Medical Systems Inc,5/3/2018,17799,8/10/2020,0.004384,0.002652,0.002742,,,1.004384,1.002652,1.002742
Inspire Medical Systems Inc,5/3/2018,17799,8/11/2020,-0.001423,-0.007931,-0.007969,,,0.998577,0.992069,0.992031
Inspire Medical Systems Inc,5/3/2018,17799,8/12/2020,0.026513,0.012994,0.013997,,,1.026513,1.012994,1.013997
Inspire Medical Systems Inc,5/3/2018,17799,8/13/2020,0.01833,-0.000593,-0.002047,,,1.01833,0.999407,0.997953
Inspire Medical Systems Inc,5/3/2018,17799,8/14/2020,-0.017636,-0.000669,-0.000172,,,0.982364,0.999331,0.999828
Inspire Medical Systems Inc,5/3/2018,17799,8/17/2020,-0.006293,0.005019,0.00271,,,0.993707,1.005019,1.00271
Inspire Medical Systems Inc,5/3/2018,17799,8/18/2020,0.033712,0.001404,0.002303,,,1.033712,1.001404,1.002303
Inspire Medical Systems Inc,5/3/2018,17799,8/19/2020,-0.00027,-0.004378,-0.004404,,,0.99973,0.995622,0.995596
Inspire Medical Systems Inc,5/3/2018,17799,8/20/2020,0.013968,0.002806,0.003159,,,1.013968,1.002806,1.003159
Inspire Medical Systems Inc,5/3/2018,17799,8/21/2020,-0.010754,0.001599,0.003441,,,0.989246,1.001599,1.003441
Inspire Medical Systems Inc,5/3/2018,17799,8/24/2020,0.016441,0.00891,0.010044,,,1.016441,1.00891,1.010044
Inspire Medical Systems Inc,5/3/2018,17799,8/25/2020,0.035443,0.003408,0.003596,,,1.035443,1.003408,1.003596
Inspire Medical Systems Inc,5/3/2018,17799,8/26/2020,0.012548,0.008729,0.010196,,,1.012548,1.008729,1.010196
Inspire Medical Systems Inc,5/3/2018,17799,8/27/2020,-0.026471,0.001686,0.001673,,,0.973529,1.001686,1.001673
Inspire Medical Systems Inc,5/3/2018,17799,8/28/2020,0.014288,0.006925,0.006733,,,1.014288,1.006925,1.006733
Inspire Medical Systems Inc,5/3/2018,17799,8/31/2020,0.019807,-0.00156,-0.002195,,,1.019807,0.99844,0.997805
Inspire Medical Systems Inc,5/3/2018,17799,9/1/2020,0.037422,0.00849,0.007525,,,1.037422,1.00849,1.007525
Inspire Medical Systems Inc,5/3/2018,17799,9/2/2020,0.009926,0.012122,0.015366,0.149325645,,1.009926,1.012122,1.015366
Inspire Medical Systems Inc,5/3/2018,17799,9/3/2020,-0.044587,-0.033998,-0.035126,,,0.955413,0.966002,0.964874
Inspire Medical Systems Inc,5/3/2018,17799,9/4/2020,-0.010789,-0.008065,-0.008133,,28,0.989211,0.991935,0.991867
Inspire Medical Systems Inc,5/3/2018,17799,9/8/2020,-0.004735,-0.0268,-0.027756,,,0.995265,0.9732,0.972244
Inspire Medical Systems Inc,5/3/2018,17799,9/9/2020,0.026588,0.019843,0.020145,,,1.026588,1.019843,1.020145
Inspire Medical Systems Inc,5/3/2018,17799,9/10/2020,0.014233,-0.015557,-0.017585,,,1.014233,0.984443,0.982415
Inspire Medical Systems Inc,5/3/2018,17799,9/11/2020,0.039977,-0.000188,0.000533,,,1.039977,0.999812,1.000533
Inspire Medical Systems Inc,5/3/2018,17799,9/14/2020,0.016475,0.015413,0.012742,,,1.016475,1.015413,1.012742
Inspire Medical Systems Inc,5/3/2018,17799,9/15/2020,-0.033341,0.005411,0.005219,,,0.966659,1.005411,1.005219
Inspire Medical Systems Inc,5/3/2018,17799,9/16/2020,-0.013333,-0.003147,-0.004619,,,0.986667,0.996853,0.995381
Inspire Medical Systems Inc,5/3/2018,17799,9/17/2020,0.00348,-0.007869,-0.008412,,,1.00348,0.992131,0.991588
Inspire Medical Systems Inc,5/3/2018,17799,9/18/2020,0.022901,-0.008825,-0.011183,,,1.022901,0.991175,0.988817
Inspire Medical Systems Inc,5/3/2018,17799,9/21/2020,-0.042885,-0.012511,-0.011571,,,0.957115,0.987489,0.988429
Inspire Medical Systems Inc,5/3/2018,17799,9/22/2020,0.054279,0.009333,0.010518,,,1.054279,1.009333,1.010518
Inspire Medical Systems Inc,5/3/2018,17799,9/23/2020,0.000547,-0.024029,-0.023721,,,1.000547,0.975971,0.976279
Inspire Medical Systems Inc,5/3/2018,17799,9/24/2020,-0.023893,0.002036,0.002987,,,0.976107,1.002036,1.002987
Inspire Medical Systems Inc,5/3/2018,17799,9/25/2020,0.019198,0.015674,0.015977,,,1.019198,1.015674,1.015977
Inspire Medical Systems Inc,5/3/2018,17799,9/28/2020,0.02747,0.016584,0.016111,,,1.02747,1.016584,1.016111
Inspire Medical Systems Inc,5/3/2018,17799,9/29/2020,-0.007486,-0.004001,-0.004813,,,0.992514,0.995999,0.995187
Inspire Medical Systems Inc,5/3/2018,17799,9/30/2020,-0.006773,0.006881,0.008254,,,0.993227,1.006881,1.008254
Inspire Medical Systems Inc,5/3/2018,17799,10/1/2020,0.010616,0.007865,0.005293,,,1.010616,1.007865,1.005293
Inspire Medical Systems Inc,5/3/2018,17799,10/2/2020,-0.03159,-0.007735,-0.009572,0.056285111,,0.96841,0.992265,0.990428
Inspire Medical Systems Inc,5/3/2018,17799,10/5/2020,0.026682,0.018302,0.017976,,,1.026682,1.018302,1.017976
Inspire Medical Systems Inc,5/3/2018,17799,10/6/2020,0.003702,-0.01191,-0.013988,,29,1.003702,0.98809,0.986012
Inspire Medical Systems Inc,5/3/2018,17799,10/7/2020,0.027968,0.017039,0.017406,,,1.027968,1.017039,1.017406
Inspire Medical Systems Inc,5/3/2018,17799,10/8/2020,-0.038194,0.008516,0.008007,,,0.961806,1.008516,1.008007
Inspire Medical Systems Inc,5/3/2018,17799,10/9/2020,0.010258,0.00855,0.008791,,,1.010258,1.00855,1.008791
Inspire Medical Systems Inc,5/3/2018,17799,10/12/2020,-0.038615,0.013469,0.016419,,,0.961385,1.013469,1.016419
Inspire Medical Systems Inc,5/3/2018,17799,10/13/2020,0.029205,-0.004951,-0.006307,,,1.029205,0.995049,0.993693
Inspire Medical Systems Inc,5/3/2018,17799,10/14/2020,-0.029309,-0.006017,-0.006623,,,0.970691,0.993983,0.993377
Inspire Medical Systems Inc,5/3/2018,17799,10/15/2020,0.012013,-0.000777,-0.001528,,,1.012013,0.999223,0.998472
Inspire Medical Systems Inc,5/3/2018,17799,10/16/2020,0.003007,-0.000707,0.000135,,,1.003007,0.999293,1.000135
Inspire Medical Systems Inc,5/3/2018,17799,10/19/2020,-0.021856,-0.014167,-0.01633,,,0.978144,0.985833,0.98367
Inspire Medical Systems Inc,5/3/2018,17799,10/20/2020,-0.00976,0.003821,0.004727,,,0.99024,1.003821,1.004727
Inspire Medical Systems Inc,5/3/2018,17799,10/21/2020,-0.027778,-0.00344,-0.002196,,,0.972222,0.99656,0.997804
Inspire Medical Systems Inc,5/3/2018,17799,10/22/2020,0.037704,0.00613,0.005219,,,1.037704,1.00613,1.005219
Inspire Medical Systems Inc,5/3/2018,17799,10/23/2020,0.02285,0.003817,0.003446,,,1.02285,1.003817,1.003446
Inspire Medical Systems Inc,5/3/2018,17799,10/26/2020,-0.009473,-0.018085,-0.01859,,,0.990527,0.981915,0.98141
Inspire Medical Systems Inc,5/3/2018,17799,10/27/2020,0.003985,-0.003025,-0.003026,,,1.003985,0.996975,0.996974
