The SAS System,,,,,,,,,,,
,,,,,,,,,,,
IPO_Firm_Name,IPODate,PERMNO,Names Date,Returns,Value-Weighted,Return on the S&P,,,,,
,,,,,Return-incl. dividends,500 Index,Holding Period,Month,1+Daily Return,1+Vwretd,1+SPrtrn
Construction Partners Inc,5/4/2018,17801,3/21/2019,-0.036976,0.010294,0.010853,,,0.963024,1.010294,1.010853
Construction Partners Inc,5/4/2018,17801,3/22/2019,0.050341,-0.020352,-0.018975,,,1.050341,0.979648,0.981025
Construction Partners Inc,5/4/2018,17801,3/25/2019,-0.037368,-0.000328,-0.000839,,,0.962632,0.999672,0.999161
Construction Partners Inc,5/4/2018,17801,3/26/2019,0.037131,0.007719,0.007183,,,1.037131,1.007719,1.007183
Construction Partners Inc,5/4/2018,17801,3/27/2019,0.005696,-0.004686,-0.004644,,,1.005696,0.995314,0.995356
Construction Partners Inc,5/4/2018,17801,3/28/2019,-0.021845,0.004111,0.00359,,,0.978155,1.004111,1.00359
Construction Partners Inc,5/4/2018,17801,3/29/2019,0.056245,0.006019,0.006734,,,1.056245,1.006019,1.006734
Construction Partners Inc,5/4/2018,17801,4/1/2019,-0.014879,0.011239,0.011569,,,0.985121,1.011239,1.011569
Construction Partners Inc,5/4/2018,17801,4/2/2019,-0.044515,-0.000146,0.000017,,,0.955485,0.999854,1.000017
Construction Partners Inc,5/4/2018,17801,4/3/2019,0.02579,0.002548,0.002148,,,1.02579,1.002548,1.002148
Construction Partners Inc,5/4/2018,17801,4/4/2019,-0.022709,0.001939,0.002085,,,0.977291,1.001939,1.002085
Construction Partners Inc,5/4/2018,17801,4/5/2019,0.034025,0.005114,0.004636,0.017142367,11,1.034025,1.005114,1.004636
Construction Partners Inc,5/4/2018,17801,4/8/2019,-0.020064,0.001042,0.001047,,,0.979936,1.001042,1.001047
Construction Partners Inc,5/4/2018,17801,4/9/2019,0.014742,-0.006282,-0.006067,,,1.014742,0.993718,0.993933
Construction Partners Inc,5/4/2018,17801,4/10/2019,-0.009685,0.004781,0.003478,,,0.990315,1.004781,1.003478
Construction Partners Inc,5/4/2018,17801,4/11/2019,-0.007335,-0.000123,0.000038,,,0.992665,0.999877,1.000038
Construction Partners Inc,5/4/2018,17801,4/12/2019,-0.029557,0.006427,0.006609,,,0.970443,1.006427,1.006609
Construction Partners Inc,5/4/2018,17801,4/15/2019,0.047377,-0.001019,-0.000629,,,1.047377,0.998981,0.999371
Construction Partners Inc,5/4/2018,17801,4/16/2019,0.017771,0.000713,0.000509,,,1.017771,1.000713,1.000509
Construction Partners Inc,5/4/2018,17801,4/17/2019,-0.003968,-0.003057,-0.002274,,,0.996032,0.996943,0.997726
Construction Partners Inc,5/4/2018,17801,4/18/2019,-0.008765,0.001078,0.001579,,,0.991235,1.001078,1.001579
Construction Partners Inc,5/4/2018,17801,4/22/2019,0.024116,0.00055,0.001012,,,1.024116,1.00055,1.001012
Construction Partners Inc,5/4/2018,17801,4/23/2019,0.00157,0.008919,0.008841,,,1.00157,1.008919,1.008841
Construction Partners Inc,5/4/2018,17801,4/24/2019,-0.053292,-0.002067,-0.002192,,,0.946708,0.997933,0.997808
Construction Partners Inc,5/4/2018,17801,4/25/2019,0.011589,-0.001464,-0.000369,,,1.011589,0.998536,0.999631
Construction Partners Inc,5/4/2018,17801,4/26/2019,0.010638,0.005368,0.004685,,,1.010638,1.005368,1.004685
Construction Partners Inc,5/4/2018,17801,4/29/2019,0.024291,0.001457,0.001071,,,1.024291,1.001457,1.001071
Construction Partners Inc,5/4/2018,17801,4/30/2019,0.035573,0.000358,0.000951,,,1.035573,1.000358,1.000951
Construction Partners Inc,5/4/2018,17801,5/1/2019,0.030534,-0.007552,-0.007502,,,1.030534,0.992448,0.992498
Construction Partners Inc,5/4/2018,17801,5/2/2019,-0.045926,-0.00167,-0.002124,,,0.954074,0.99833,0.997876
Construction Partners Inc,5/4/2018,17801,5/3/2019,0.01941,0.010903,0.009638,,,1.01941,1.010903,1.009638
Construction Partners Inc,5/4/2018,17801,5/6/2019,-0.058644,-0.003819,-0.004471,,,0.941356,0.996181,0.995529
Construction Partners Inc,5/4/2018,17801,5/7/2019,-0.049353,-0.016138,-0.016512,-0.037675562,12,0.950647,0.983862,0.983488
Construction Partners Inc,5/4/2018,17801,5/8/2019,-0.021277,-0.001604,-0.001605,,,0.978723,0.998396,0.998395
Construction Partners Inc,5/4/2018,17801,5/9/2019,-0.024348,-0.002762,-0.003021,,,0.975652,0.997238,0.996979
Construction Partners Inc,5/4/2018,17801,5/10/2019,0.069519,0.004061,0.00372,,,1.069519,1.004061,1.00372
Construction Partners Inc,5/4/2018,17801,5/13/2019,0.054167,-0.02449,-0.024131,,,1.054167,0.97551,0.975869
Construction Partners Inc,5/4/2018,17801,5/14/2019,0.071937,0.008972,0.008016,,,1.071937,1.008972,1.008016
Construction Partners Inc,5/4/2018,17801,5/15/2019,-0.045723,0.005735,0.005839,,,0.954277,1.005735,1.005839
Construction Partners Inc,5/4/2018,17801,5/16/2019,0.055641,0.008466,0.008895,,,1.055641,1.008466,1.008895
Construction Partners Inc,5/4/2018,17801,5/17/2019,0.021962,-0.006777,-0.005837,,,1.021962,0.993223,0.994163
Construction Partners Inc,5/4/2018,17801,5/20/2019,0.007163,-0.006482,-0.006749,,,1.007163,0.993518,0.993251
Construction Partners Inc,5/4/2018,17801,5/21/2019,0.009957,0.008936,0.008496,,,1.009957,1.008936,1.008496
Construction Partners Inc,5/4/2018,17801,5/22/2019,-0.022535,-0.003791,-0.002824,,,0.977465,0.996209,0.997176
Construction Partners Inc,5/4/2018,17801,5/23/2019,-0.036744,-0.012685,-0.011914,,,0.963256,0.987315,0.988086
Construction Partners Inc,5/4/2018,17801,5/24/2019,-0.006731,0.002769,0.001354,,,0.993269,1.002769,1.001354
Construction Partners Inc,5/4/2018,17801,5/28/2019,0.002259,-0.007504,-0.008376,,,1.002259,0.992496,0.991624
Construction Partners Inc,5/4/2018,17801,5/29/2019,-0.007513,-0.00689,-0.006912,,,0.992487,0.99311,0.993088
Construction Partners Inc,5/4/2018,17801,5/30/2019,0.026495,0.001395,0.002098,,,1.026495,1.001395,1.002098
Construction Partners Inc,5/4/2018,17801,5/31/2019,-0.04056,-0.011731,-0.013195,,,0.95944,0.988269,0.986805
Construction Partners Inc,5/4/2018,17801,6/3/2019,0.018447,-0.002132,-0.002765,,,1.018447,0.997868,0.997235
Construction Partners Inc,5/4/2018,17801,6/4/2019,0.028679,0.020888,0.021432,,,1.028679,1.020888,1.021432
Construction Partners Inc,5/4/2018,17801,6/5/2019,0.060895,0.00648,0.008162,,,1.060895,1.00648,1.008162
Construction Partners Inc,5/4/2018,17801,6/6/2019,-0.03112,0.005135,0.006136,0.218260584,13,0.96888,1.005135,1.006136
Construction Partners Inc,5/4/2018,17801,6/7/2019,0.006424,0.009671,0.010498,,,1.006424,1.009671,1.010498
Construction Partners Inc,5/4/2018,17801,6/10/2019,-0.070922,0.004786,0.00466,,,0.929078,1.004786,1.00466
Construction Partners Inc,5/4/2018,17801,6/11/2019,-0.014504,-0.000587,-0.00035,,,0.985496,0.999413,0.99965
Construction Partners Inc,5/4/2018,17801,6/12/2019,0,-0.001895,-0.002038,,,1,0.998105,0.997962
Construction Partners Inc,5/4/2018,17801,6/13/2019,0.003873,0.004882,0.004097,,,1.003873,1.004882,1.004097
Construction Partners Inc,5/4/2018,17801,6/14/2019,0.033179,-0.002723,-0.001612,,,1.033179,0.997277,0.998388
Construction Partners Inc,5/4/2018,17801,6/17/2019,-0.017177,0.001583,0.000932,,,0.982823,1.001583,1.000932
Construction Partners Inc,5/4/2018,17801,6/18/2019,0.053951,0.009988,0.009717,,,1.053951,1.009988,1.009717
Construction Partners Inc,5/4/2018,17801,6/19/2019,-0.008652,0.003742,0.002985,,,0.991348,1.003742,1.002985
Construction Partners Inc,5/4/2018,17801,6/20/2019,0.007273,0.008794,0.009472,,,1.007273,1.008794,1.009472
Construction Partners Inc,5/4/2018,17801,6/21/2019,0.005054,-0.00248,-0.001259,,,1.005054,0.99752,0.998741
Construction Partners Inc,5/4/2018,17801,6/24/2019,0.005747,-0.002898,-0.001732,,,1.005747,0.997102,0.998268
Construction Partners Inc,5/4/2018,17801,6/25/2019,-0.005,-0.008983,-0.009496,,,0.995,0.991017,0.990504
Construction Partners Inc,5/4/2018,17801,6/26/2019,0.03374,-0.00103,-0.001234,,,1.03374,0.99897,0.998766
Construction Partners Inc,5/4/2018,17801,6/27/2019,-0.002083,0.005851,0.003823,,,0.997917,1.005851,1.003823
Construction Partners Inc,5/4/2018,17801,6/28/2019,0.045233,0.006661,0.005757,,,1.045233,1.006661,1.005757
Construction Partners Inc,5/4/2018,17801,7/1/2019,0.015979,0.006666,0.007672,,,1.015979,1.006666,1.007672
Construction Partners Inc,5/4/2018,17801,7/2/2019,-0.020315,0.002012,0.002928,,,0.979685,1.002012,1.002928
Construction Partners Inc,5/4/2018,17801,7/3/2019,-0.014716,0.007696,0.007672,,,0.985284,1.007696,1.007672
Construction Partners Inc,5/4/2018,17801,7/5/2019,-0.006789,-0.001125,-0.001806,,,0.993211,0.998875,0.998194
Construction Partners Inc,5/4/2018,17801,7/8/2019,-0.008202,-0.005365,-0.004835,0.02907705,14,0.991798,0.994635,0.995165
Construction Partners Inc,5/4/2018,17801,7/9/2019,-0.019297,0.001762,0.001237,,,0.980703,1.001762,1.001237
Construction Partners Inc,5/4/2018,17801,7/10/2019,0.021785,0.004054,0.004511,,,1.021785,1.004054,1.004511
Construction Partners Inc,5/4/2018,17801,7/11/2019,-0.003439,0.001232,0.002285,,,0.996561,1.001232,1.002285
Construction Partners Inc,5/4/2018,17801,7/12/2019,-0.006901,0.004673,0.00462,,,0.993099,1.004673,1.00462
Construction Partners Inc,5/4/2018,17801,7/15/2019,0.011814,-0.000159,0.000176,,,1.011814,0.999841,1.000176
Construction Partners Inc,5/4/2018,17801,7/16/2019,-0.008929,-0.002952,-0.003404,,,0.991071,0.997048,0.996596
Construction Partners Inc,5/4/2018,17801,7/17/2019,-0.022176,-0.005594,-0.006531,,,0.977824,0.994406,0.993469
Construction Partners Inc,5/4/2018,17801,7/18/2019,-0.02764,0.003364,0.003582,,,0.97236,1.003364,1.003582
Construction Partners Inc,5/4/2018,17801,7/19/2019,0.002187,-0.005612,-0.006177,,,1.002187,0.994388,0.993823
Construction Partners Inc,5/4/2018,17801,7/22/2019,0.014545,0.002286,0.002829,,,1.014545,1.002286,1.002829
Construction Partners Inc,5/4/2018,17801,7/23/2019,0.041577,0.00625,0.006848,,,1.041577,1.00625,1.006848
Construction Partners Inc,5/4/2018,17801,7/24/2019,0.027529,0.006008,0.004688,,,1.027529,1.006008,1.004688
Construction Partners Inc,5/4/2018,17801,7/25/2019,0.018084,-0.006384,-0.005262,,,1.018084,0.993616,0.994738
Construction Partners Inc,5/4/2018,17801,7/26/2019,0.007237,0.007304,0.007388,,,1.007237,1.007304,1.007388
Construction Partners Inc,5/4/2018,17801,7/29/2019,0.004572,-0.002677,-0.001616,,,1.004572,0.997323,0.998384
Construction Partners Inc,5/4/2018,17801,7/30/2019,0.007152,-0.001279,-0.002579,,,1.007152,0.998721,0.997421
Construction Partners Inc,5/4/2018,17801,7/31/2019,0.009038,-0.009979,-0.010886,,,1.009038,0.990021,0.989114
Construction Partners Inc,5/4/2018,17801,8/1/2019,-0.040947,-0.009219,-0.008999,,,0.959053,0.990781,0.991001
Construction Partners Inc,5/4/2018,17801,8/2/2019,-0.016011,-0.007805,-0.007283,,,0.983989,0.992195,0.992717
Construction Partners Inc,5/4/2018,17801,8/5/2019,-0.042034,-0.028423,-0.029778,,,0.957966,0.971577,0.970222
Construction Partners Inc,5/4/2018,17801,8/6/2019,-0.010616,0.0119,0.013017,-0.017570359,15,0.989384,1.0119,1.013017
Construction Partners Inc,5/4/2018,17801,8/7/2019,-0.011445,0.001289,0.000767,,,0.988555,1.001289,1.000767
Construction Partners Inc,5/4/2018,17801,8/8/2019,0.014472,0.01853,0.018762,,,1.014472,1.01853,1.018762
Construction Partners Inc,5/4/2018,17801,8/9/2019,-0.000713,-0.007192,-0.006617,,,0.999287,0.992808,0.993383
Construction Partners Inc,5/4/2018,17801,8/12/2019,0.08137,-0.012019,-0.012184,,,1.08137,0.987981,0.987816
Construction Partners Inc,5/4/2018,17801,8/13/2019,-0.011881,0.013317,0.014994,,,0.988119,1.013317,1.014994
Construction Partners Inc,5/4/2018,17801,8/14/2019,0.01336,-0.027826,-0.029293,,,1.01336,0.972174,0.970707
Construction Partners Inc,5/4/2018,17801,8/15/2019,-0.050758,0.001777,0.002464,,,0.949242,1.001777,1.002464
Construction Partners Inc,5/4/2018,17801,8/16/2019,0.024306,0.014891,0.014426,,,1.024306,1.014891,1.014426
Construction Partners Inc,5/4/2018,17801,8/19/2019,0.014915,0.010675,0.012106,,,1.014915,1.010675,1.012106
Construction Partners Inc,5/4/2018,17801,8/20/2019,-0.012692,-0.006749,-0.007915,,,0.987308,0.993251,0.992085
Construction Partners Inc,5/4/2018,17801,8/21/2019,0.004736,0.007927,0.008247,,,1.004736,1.007927,1.008247
Construction Partners Inc,5/4/2018,17801,8/22/2019,-0.021549,-0.00101,-0.000506,,,0.978451,0.99899,0.999494
Construction Partners Inc,5/4/2018,17801,8/23/2019,-0.038541,-0.024254,-0.025946,,,0.961459,0.975746,0.974054
Construction Partners Inc,5/4/2018,17801,8/26/2019,0.074445,0.009977,0.010983,,,1.074445,1.009977,1.010983
Construction Partners Inc,5/4/2018,17801,8/27/2019,0.007328,-0.003859,-0.003203,,,1.007328,0.996141,0.996797
Construction Partners Inc,5/4/2018,17801,8/28/2019,0,0.006323,0.006545,,,1,1.006323,1.006545
Construction Partners Inc,5/4/2018,17801,8/29/2019,0.068783,0.012551,0.012687,,,1.068783,1.012551,1.012687
Construction Partners Inc,5/4/2018,17801,8/30/2019,0.020421,0.000647,0.000643,,,1.020421,1.000647,1.000643
Construction Partners Inc,5/4/2018,17801,9/3/2019,-0.087326,-0.0072,-0.006899,,,0.912674,0.9928,0.993101
Construction Partners Inc,5/4/2018,17801,9/4/2019,0.035216,0.010731,0.010842,,,1.035216,1.010731,1.010842
Construction Partners Inc,5/4/2018,17801,9/5/2019,-0.012837,0.012384,0.01301,0.181035814,16,0.987163,1.012384,1.01301
Construction Partners Inc,5/4/2018,17801,9/6/2019,-0.015605,0.00027,0.000911,,,0.984395,1.00027,1.000911
Construction Partners Inc,5/4/2018,17801,9/9/2019,0.031704,0.000597,-0.000094,,,1.031704,1.000597,0.999906
Construction Partners Inc,5/4/2018,17801,9/10/2019,0.011524,0.001209,0.000322,,,1.011524,1.001209,1.000322
Construction Partners Inc,5/4/2018,17801,9/11/2019,-0.017089,0.008121,0.00723,,,0.982911,1.008121,1.00723
Construction Partners Inc,5/4/2018,17801,9/12/2019,0.01159,0.002394,0.002879,,,1.01159,1.002394,1.002879
Construction Partners Inc,5/4/2018,17801,9/13/2019,0.001273,-0.000402,-0.000724,,,1.001273,0.999598,0.999276
Construction Partners Inc,5/4/2018,17801,9/16/2019,-0.058487,-0.001251,-0.003136,,,0.941513,0.998749,0.996864
Construction Partners Inc,5/4/2018,17801,9/17/2019,-0.027684,0.002169,0.002582,,,0.972316,1.002169,1.002582
Construction Partners Inc,5/4/2018,17801,9/18/2019,0.08125,-0.000724,0.000343,,,1.08125,0.999276,1.000343
Construction Partners Inc,5/4/2018,17801,9/19/2019,0.041747,-0.000145,0.00002,,,1.041747,0.999855,1.00002
Construction Partners Inc,5/4/2018,17801,9/20/2019,-0.013563,-0.004082,-0.004896,,,0.986437,0.995918,0.995104
Construction Partners Inc,5/4/2018,17801,9/23/2019,-0.00625,-0.000094,-0.000097,,,0.99375,0.999906,0.999903
Construction Partners Inc,5/4/2018,17801,9/24/2019,-0.044654,-0.009181,-0.008416,,,0.955346,0.990819,0.991584
Construction Partners Inc,5/4/2018,17801,9/25/2019,0.016458,0.005652,0.006159,,,1.016458,1.005652,1.006159
Construction Partners Inc,5/4/2018,17801,9/26/2019,-0.015544,-0.003072,-0.002429,,,0.984456,0.996928,0.997571
Construction Partners Inc,5/4/2018,17801,9/27/2019,0.003289,-0.005689,-0.005316,,,1.003289,0.994311,0.994684
Construction Partners Inc,5/4/2018,17801,9/30/2019,0.021639,0.004452,0.005048,,,1.021639,1.004452,1.005048
Construction Partners Inc,5/4/2018,17801,10/1/2019,0.008986,-0.012535,-0.012258,,,1.008986,0.987465,0.987742
Construction Partners Inc,5/4/2018,17801,10/2/2019,-0.019084,-0.016124,-0.017903,,,0.980916,0.983876,0.982097
Construction Partners Inc,5/4/2018,17801,10/3/2019,0.031777,0.007636,0.007972,,,1.031777,1.007636,1.007972
Construction Partners Inc,5/4/2018,17801,10/4/2019,0.037712,0.012663,0.014217,0.090487656,17,1.037712,1.012663,1.014217
Construction Partners Inc,5/4/2018,17801,10/7/2019,-0.001817,-0.003916,-0.004478,,,0.998183,0.996084,0.995522
Construction Partners Inc,5/4/2018,17801,10/8/2019,-0.054612,-0.015075,-0.015561,,,0.945388,0.984925,0.984439
Construction Partners Inc,5/4/2018,17801,10/9/2019,0.001284,0.008366,0.009105,,,1.001284,1.008366,1.009105
Construction Partners Inc,5/4/2018,17801,10/10/2019,0.019231,0.005609,0.006416,,,1.019231,1.005609,1.006416
Construction Partners Inc,5/4/2018,17801,10/11/2019,-0.009434,0.011399,0.010939,,,0.990566,1.011399,1.010939
Construction Partners Inc,5/4/2018,17801,10/14/2019,-0.004127,-0.001618,-0.001387,,,0.995873,0.998382,0.998613
Construction Partners Inc,5/4/2018,17801,10/15/2019,0.020083,0.009102,0.009956,,,1.020083,1.009102,1.009956
Construction Partners Inc,5/4/2018,17801,10/16/2019,0.01,-0.001892,-0.002,,,1.01,0.998108,0.998
Construction Partners Inc,5/4/2018,17801,10/17/2019,0.024134,0.00369,0.002763,,,1.024134,1.00369,1.002763
Construction Partners Inc,5/4/2018,17801,10/18/2019,0.024169,-0.003714,-0.003919,,,1.024169,0.996286,0.996081
Construction Partners Inc,5/4/2018,17801,10/21/2019,-0.00236,0.006672,0.006872,,,0.99764,1.006672,1.006872
Construction Partners Inc,5/4/2018,17801,10/22/2019,-0.000591,-0.003284,-0.003569,,,0.999409,0.996716,0.996431
Construction Partners Inc,5/4/2018,17801,10/23/2019,-0.013609,0.002377,0.002847,,,0.986391,1.002377,1.002847
Construction Partners Inc,5/4/2018,17801,10/24/2019,0.006599,0.002351,0.00192,,,1.006599,1.002351,1.00192
Construction Partners Inc,5/4/2018,17801,10/25/2019,0.010131,0.004071,0.004073,,,1.010131,1.004071,1.004073
Construction Partners Inc,5/4/2018,17801,10/28/2019,0.011209,0.005234,0.005581,,,1.011209,1.005234,1.005581
Construction Partners Inc,5/4/2018,17801,10/29/2019,-0.001167,-0.000574,-0.000832,,,0.998833,0.999426,0.999168
Construction Partners Inc,5/4/2018,17801,10/30/2019,0.000876,0.00278,0.003253,,,1.000876,1.00278,1.003253
Construction Partners Inc,5/4/2018,17801,10/31/2019,-0.000875,-0.00348,-0.003023,,,0.999125,0.99652,0.996977
Construction Partners Inc,5/4/2018,17801,11/1/2019,0.037967,0.010212,0.009662,,,1.037967,1.010212,1.009662
Construction Partners Inc,5/4/2018,17801,11/4/2019,0.014631,0.003762,0.003704,0.094053712,18,1.014631,1.003762,1.003704
Construction Partners Inc,5/4/2018,17801,11/5/2019,-0.016639,-0.001073,-0.001186,,,0.983361,0.998927,0.998814
Construction Partners Inc,5/4/2018,17801,11/6/2019,-0.016356,-0.000325,0.000703,,,0.983644,0.999675,1.000703
Construction Partners Inc,5/4/2018,17801,11/7/2019,0.012041,0.002842,0.00273,,,1.012041,1.002842,1.00273
Construction Partners Inc,5/4/2018,17801,11/8/2019,0.003966,0.002642,0.002561,,,1.003966,1.002642,1.002561
Construction Partners Inc,5/4/2018,17801,11/11/2019,0.009029,-0.001637,-0.001962,,,1.009029,0.998363,0.998038
Construction Partners Inc,5/4/2018,17801,11/12/2019,0.024609,0.001141,0.001565,,,1.024609,1.001141,1.001565
Construction Partners Inc,5/4/2018,17801,11/13/2019,0.014192,0.000337,0.000712,,,1.014192,1.000337,1.000712
Construction Partners Inc,5/4/2018,17801,11/14/2019,0.028525,0.000987,0.000837,,,1.028525,1.000987,1.000837
Construction Partners Inc,5/4/2018,17801,11/15/2019,-0.008373,0.007074,0.007695,,,0.991627,1.007074,1.007695
Construction Partners Inc,5/4/2018,17801,11/18/2019,-0.01372,0.000148,0.000503,,,0.98628,1.000148,1.000503
Construction Partners Inc,5/4/2018,17801,11/19/2019,-0.006956,0.000027,-0.000593,,,0.993044,1.000027,0.999407
Construction Partners Inc,5/4/2018,17801,11/20/2019,0.004849,-0.002962,-0.003756,,,1.004849,0.997038,0.996244
Construction Partners Inc,5/4/2018,17801,11/21/2019,-0.007507,-0.001708,-0.001583,,,0.992493,0.998292,0.998417
Construction Partners Inc,5/4/2018,17801,11/22/2019,0.005943,0.00202,0.002175,,,1.005943,1.00202,1.002175
Construction Partners Inc,5/4/2018,17801,11/25/2019,0.021482,0.00856,0.007507,,,1.021482,1.00856,1.007507
Construction Partners Inc,5/4/2018,17801,11/26/2019,0.015247,0.002218,0.002196,,,1.015247,1.002218,1.002196
Construction Partners Inc,5/4/2018,17801,11/27/2019,0.009839,0.00432,0.004174,,,1.009839,1.00432,1.004174
Construction Partners Inc,5/4/2018,17801,11/29/2019,0.015385,-0.004045,-0.004011,,,1.015385,0.995955,0.995989
Construction Partners Inc,5/4/2018,17801,12/2/2019,-0.015151,-0.008547,-0.008631,,,0.984849,0.991453,0.991369
Construction Partners Inc,5/4/2018,17801,12/3/2019,-0.019487,-0.005643,-0.006638,,,0.980513,0.994357,0.993362
Construction Partners Inc,5/4/2018,17801,12/4/2019,0.004184,0.00603,0.006324,0.08290963,19,1.004184,1.00603,1.006324
Construction Partners Inc,5/4/2018,17801,12/5/2019,0.003646,0.001102,0.0015,,,1.003646,1.001102,1.0015
Construction Partners Inc,5/4/2018,17801,12/6/2019,0.033212,0.008432,0.009136,,,1.033212,1.008432,1.009136
Construction Partners Inc,5/4/2018,17801,12/9/2019,0.034154,-0.0027,-0.003163,,,1.034154,0.9973,0.996837
Construction Partners Inc,5/4/2018,17801,12/10/2019,-0.18747,-0.000696,-0.001097,,,0.81253,0.999304,0.998903
Construction Partners Inc,5/4/2018,17801,12/11/2019,0.022714,0.00274,0.002908,,,1.022714,1.00274,1.002908
Construction Partners Inc,5/4/2018,17801,12/12/2019,0.003507,0.007859,0.008575,,,1.003507,1.007859,1.008575
Construction Partners Inc,5/4/2018,17801,12/13/2019,0.000582,0.000027,0.000073,,,1.000582,1.000027,1.000073
Construction Partners Inc,5/4/2018,17801,12/16/2019,0.017462,0.007073,0.007148,,,1.017462,1.007073,1.007148
Construction Partners Inc,5/4/2018,17801,12/17/2019,0.008009,0.000547,0.000335,,,1.008009,1.000547,1.000335
Construction Partners Inc,5/4/2018,17801,12/18/2019,-0.015891,0.000228,-0.000432,,,0.984109,1.000228,0.999568
Construction Partners Inc,5/4/2018,17801,12/19/2019,0.021915,0.004192,0.004459,,,1.021915,1.004192,1.004459
Construction Partners Inc,5/4/2018,17801,12/20/2019,0.006208,0.004534,0.004945,,,1.006208,1.004534,1.004945
Construction Partners Inc,5/4/2018,17801,12/23/2019,-0.018508,0.000956,0.000866,,,0.981492,1.000956,1.000866
Construction Partners Inc,5/4/2018,17801,12/24/2019,0.001143,0.00038,-0.000195,,,1.001143,1.00038,0.999805
Construction Partners Inc,5/4/2018,17801,12/26/2019,-0.019977,0.004616,0.005128,,,0.980023,1.004616,1.005128
Construction Partners Inc,5/4/2018,17801,12/27/2019,-0.011066,-0.000643,0.000034,,,0.988934,0.999357,1.000034
Construction Partners Inc,5/4/2018,17801,12/30/2019,-0.003534,-0.005105,-0.005781,,,0.996466,0.994895,0.994219
Construction Partners Inc,5/4/2018,17801,12/31/2019,-0.002955,0.002964,0.002946,,,0.997045,1.002964,1.002946
Construction Partners Inc,5/4/2018,17801,1/2/2020,-0.022525,0.007412,0.008379,,,0.977475,1.007412,1.008379
Construction Partners Inc,5/4/2018,17801,1/3/2020,0.011522,-0.005828,-0.00706,,,1.011522,0.994172,0.99294
Construction Partners Inc,5/4/2018,17801,1/6/2020,0.01259,0.003269,0.003533,-0.123507845,20,1.01259,1.003269,1.003533
Construction Partners Inc,5/4/2018,17801,1/7/2020,0.001184,-0.002147,-0.002803,,,1.001184,0.997853,0.997197
Construction Partners Inc,5/4/2018,17801,1/8/2020,0.007688,0.004028,0.004902,,,1.007688,1.004028,1.004902
Construction Partners Inc,5/4/2018,17801,1/9/2020,-0.012911,0.005831,0.006655,,,0.987089,1.005831,1.006655
Construction Partners Inc,5/4/2018,17801,1/10/2020,0.005351,-0.002578,-0.002855,,,1.005351,0.997422,0.997145
Construction Partners Inc,5/4/2018,17801,1/13/2020,-0.006505,0.007077,0.006976,,,0.993495,1.007077,1.006976
Construction Partners Inc,5/4/2018,17801,1/14/2020,0.013691,-0.000394,-0.001515,,,1.013691,0.999606,0.998485
Construction Partners Inc,5/4/2018,17801,1/15/2020,0.009395,0.001938,0.00187,,,1.009395,1.001938,1.00187
Construction Partners Inc,5/4/2018,17801,1/16/2020,0.011635,0.008389,0.008367,,,1.011635,1.008389,1.008367
Construction Partners Inc,5/4/2018,17801,1/17/2020,0.001725,0.002523,0.003862,,,1.001725,1.002523,1.003862
Construction Partners Inc,5/4/2018,17801,1/21/2020,-0.001148,-0.003027,-0.002652,,,0.998852,0.996973,0.997348
Construction Partners Inc,5/4/2018,17801,1/22/2020,-0.010057,0.000376,0.000289,,,0.989943,1.000376,1.000289
Construction Partners Inc,5/4/2018,17801,1/23/2020,-0.009869,0.001,0.001141,,,0.990131,1.001,1.001141
Construction Partners Inc,5/4/2018,17801,1/24/2020,-0.000293,-0.008836,-0.009042,,,0.999707,0.991164,0.990958
Construction Partners Inc,5/4/2018,17801,1/27/2020,-0.000586,-0.014872,-0.015731,,,0.999414,0.985128,0.984269
Construction Partners Inc,5/4/2018,17801,1/28/2020,0.001174,0.009614,0.010054,,,1.001174,1.009614,1.010054
Construction Partners Inc,5/4/2018,17801,1/29/2020,0.011137,-0.00116,-0.000867,,,1.011137,0.99884,0.999133
Construction Partners Inc,5/4/2018,17801,1/30/2020,-0.001739,0.00278,0.003134,,,0.998261,1.00278,1.003134
Construction Partners Inc,5/4/2018,17801,1/31/2020,-0.025552,-0.016642,-0.017706,,,0.974448,0.983358,0.982294
Construction Partners Inc,5/4/2018,17801,2/3/2020,0.020262,0.007562,0.007255,,,1.020262,1.007562,1.007255
Construction Partners Inc,5/4/2018,17801,2/4/2020,0.006425,0.014853,0.01498,,,1.006425,1.014853,1.01498
Construction Partners Inc,5/4/2018,17801,2/5/2020,0.0296,0.009336,0.011251,0.049085901,21,1.0296,1.009336,1.011251
Construction Partners Inc,5/4/2018,17801,2/6/2020,-0.009583,0.002601,0.003326,,,0.990417,1.002601,1.003326
Construction Partners Inc,5/4/2018,17801,2/7/2020,-0.10074,-0.005527,-0.005401,,,0.89926,0.994473,0.994599
Construction Partners Inc,5/4/2018,17801,2/10/2020,0.029747,0.006756,0.007326,,,1.029747,1.006756,1.007326
Construction Partners Inc,5/4/2018,17801,2/11/2020,0.03319,0.003402,0.001688,,,1.03319,1.003402,1.001688
Construction Partners Inc,5/4/2018,17801,2/12/2020,0.026175,0.006406,0.006463,,,1.026175,1.006406,1.006463
Construction Partners Inc,5/4/2018,17801,2/13/2020,0.010435,-0.000773,-0.00163,,,1.010435,0.999227,0.99837
Construction Partners Inc,5/4/2018,17801,2/14/2020,0.00918,0.00166,0.001844,,,1.00918,1.00166,1.001844
